1101,65,7,2209,4,Paid,No
1101,62,7,2209,11,Paid,No
1103,65,7,2209,4,Paid,No
1103,62,7,2209,6,Paid,No
1105,100,7,2209,5,Paid,No
1105,65,7,2209,3,Paid,No
1105,62,7,2209,7,Paid,No
1106,65,7,2209,2,Paid,No
1106,62,7,2209,1,Paid,No
1107,62,7,2209,1,Paid,No
1108,100,7,2209,1,Paid,No
1108,65,7,2209,3,Paid,No
1108,91,7,2209,2,Paid,No
1108,62,7,2209,5,Paid,No
1111,65,7,2209,3,Paid,No
1111,62,7,2209,5,Paid,No
1114,65,7,2209,3,Paid,No
1114,62,7,2209,4,Paid,No
1118,65,7,2209,3,Paid,No
1118,62,7,2209,3,Paid,No
1120,62,7,2209,3,Paid,No
1121,62,7,2209,1,Paid,No
1123,65,7,2209,3,Paid,No
1123,62,7,2209,3,Paid,No
1124,65,7,2209,5,Paid,No
1124,62,7,2209,10,Paid,No
1125,65,7,2209,3,Paid,No
1125,62,7,2209,7,Paid,No
1126,65,7,2209,2,Paid,No
1126,62,7,2209,1,Paid,No
1127,100,7,2209,3,Paid,No
1127,65,7,2209,2,Paid,No
1127,62,7,2209,4,Paid,No
1128,65,7,2209,2,Paid,No
1128,62,7,2209,4,Paid,No
1133,65,7,2209,3,Paid,No
1133,62,7,2209,4,Paid,No
1138,62,7,2209,2,Paid,No
2101,62,7,2209,1,Paid,No
2102,100,7,2209,4,Paid,No
2102,62,7,2209,4,Paid,No
2103,65,7,2209,7,Paid,No
2103,62,7,2209,7,Paid,No
2104,65,7,2209,13,Paid,No
2104,62,7,2209,34,Paid,No
2104,98,7,2209,12,Paid,No
2105,65,7,2209,5,Paid,No
2105,62,7,2209,14,Paid,No
2106,65,7,2209,5,Paid,No
2106,62,7,2209,8,Paid,No
2108,62,7,2209,10,Paid,No
2108,87,7,2209,6,Paid,No
2109,65,7,2209,8,Paid,No
2109,62,7,2209,19,Paid,No
2111,100,7,2209,1,Paid,No
2111,62,7,2209,2,Paid,No
2112,62,7,2209,2,Paid,No
2113,100,7,2209,7,Paid,No
2113,65,7,2209,1,Paid,No
2115,65,7,2209,13,Paid,No
2115,62,7,2209,14,Paid,No
2117,62,7,2209,6,Paid,No
2119,93,7,2209,1,Paid,No
2119,65,7,2209,2,Paid,No
2119,62,7,2209,7,Paid,No
2126,65,7,2209,2,Paid,No
2126,62,7,2209,3,Paid,No
2129,65,7,2209,7,Paid,No
2129,62,7,2209,17,Paid,No
5134,65,7,2209,13,Paid,No
5134,62,7,2209,10,Paid,No
3101,65,7,2209,3,Paid,No
3101,62,7,2209,3,Paid,No
3103,56,7,2209,13,Paid,No
3105,100,7,2209,5,Paid,No
3105,65,7,2209,7,Paid,No
3105,62,7,2209,7,Paid,No
3107,49,7,2209,1,Paid,No
3108,100,7,2209,3,Paid,No
3108,65,7,2209,6,Paid,No
3108,62,7,2209,11,Paid,No
3110,100,7,2209,10,Paid,No
3110,93,7,2209,5,Paid,No
3110,65,7,2209,6,Paid,No
3110,91,7,2209,2,Paid,No
3110,125,7,2209,7,Paid,No
3110,62,7,2209,8,Paid,No
3110,98,7,2209,3,Paid,No
3111,65,7,2209,12,Paid,No
3111,62,7,2209,24,Paid,No
3114,65,7,2209,3,Paid,No
3114,62,7,2209,3,Paid,No
3115,65,7,2209,11,Paid,No
3115,62,7,2209,9,Paid,No
3116,65,7,2209,1,Paid,No
3116,62,7,2209,5,Paid,No
3118,65,7,2209,1,Paid,No
3118,62,7,2209,5,Paid,No
3121,62,7,2209,2,Paid,No
3124,65,7,2209,5,Paid,No
3124,62,7,2209,21,Paid,No
3126,62,7,2209,1,Paid,No
3128,65,7,2209,4,Paid,No
3128,125,7,2209,2,Paid,No
3128,62,7,2209,4,Paid,No
3128,98,7,2209,8,Paid,No
3128,47,7,2209,2,Paid,No
4101,65,7,2209,6,Paid,No
4101,62,7,2209,8,Paid,No
4103,65,7,2209,1,Paid,No
4103,62,7,2209,3,Paid,No
4106,65,7,2209,2,Paid,No
4106,62,7,2209,3,Paid,No
4107,65,7,2209,5,Paid,No
4107,62,7,2209,9,Paid,No
4108,65,7,2209,1,Paid,No
4108,62,7,2209,3,Paid,No
4114,65,7,2209,1,Paid,No
4114,62,7,2209,3,Paid,No
4115,65,7,2209,3,Paid,No
4115,62,7,2209,5,Paid,No
4117,65,7,2209,1,Paid,No
4117,62,7,2209,6,Paid,No
4118,65,7,2209,4,Paid,No
4118,62,7,2209,4,Paid,No
4121,62,7,2209,1,Paid,No
4123,65,7,2209,1,Paid,No
4123,62,7,2209,5,Paid,No
4126,65,7,2209,1,Paid,No
4126,62,7,2209,1,Paid,No
4127,100,7,2209,2,Paid,No
4127,65,7,2209,1,Paid,No
4127,62,7,2209,3,Paid,No
4130,62,7,2209,4,Paid,No
4119,65,7,2209,1,Paid,No
4204,65,7,2209,4,Paid,No
4204,62,7,2209,8,Paid,No
4208,62,7,2209,3,Paid,No
4212,93,7,2209,11,Paid,No
4212,65,7,2209,1,Paid,No
4212,62,7,2209,9,Paid,No
4216,65,7,2209,9,Paid,No
4216,62,7,2209,16,Paid,No
4218,62,7,2209,2,Paid,No
4220,65,7,2209,1,Paid,No
4223,100,7,2209,1,Paid,No
4223,93,7,2209,1,Paid,No
4223,65,7,2209,4,Paid,No
4223,91,7,2209,2,Paid,No
4223,62,7,2209,4,Paid,No
5104,93,7,2209,1,Paid,No
5104,65,7,2209,9,Paid,No
5104,91,7,2209,1,Paid,No
5104,62,7,2209,13,Paid,No
5122,65,7,2209,4,Paid,No
5122,62,7,2209,3,Paid,No
4201,65,7,2209,8,Paid,No
4201,62,7,2209,7,Paid,No
4203,65,7,2209,1,Paid,No
4203,62,7,2209,1,Paid,No
4206,65,7,2209,2,Paid,No
4206,62,7,2209,1,Paid,No
4207,65,7,2209,8,Paid,No
4207,62,7,2209,15,Paid,No
4213,65,7,2209,6,Paid,No
4213,62,7,2209,9,Paid,No
4221,65,7,2209,4,Paid,No
4221,62,7,2209,3,Paid,No
4222,100,7,2209,2,Paid,No
4222,93,7,2209,1,Paid,No
4222,65,7,2209,3,Paid,No
4222,62,7,2209,3,Paid,No
4225,62,7,2209,12,Paid,No
4225,51,7,2209,1,Paid,No
4226,65,7,2209,6,Paid,No
